 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.041,0.726,0.982,1.073,0.932,1.013
2,0.049,0.791,0.978,1.123,0.890,1.002
3,0.034,0.662,0.969,1.083,0.924,1.008
4,0.069,0.952,0.954,1.322,0.756,1.004
5,0.084,1.066,0.927,1.119,0.894,0.988
6,0.050,0.818,0.935,1.276,0.784,1.003
7,0.023,0.571,0.872,1.693,0.591,0.978
8,0.018,0.483,0.954,1.335,0.749,0.984
9,0.032,0.648,0.963,1.261,0.793,0.994
