 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.119,1.254,0.952,1.335,0.749,0.999
2,0.097,1.145,0.929,1.342,0.745,0.994
3,0.082,1.048,0.942,1.374,0.728,0.994
4,0.182,1.562,0.937,1.194,0.838,0.980
5,0.147,1.421,0.918,1.467,0.682,0.992
6,0.127,1.324,0.910,1.525,0.656,0.989
7,0.062,0.937,0.884,1.544,0.648,0.982
8,0.083,1.041,0.964,1.285,0.778,1.000
9,0.041,0.742,0.942,1.402,0.713,0.996
