 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.194,1.681,0.864,1.526,0.655,0.985
2,0.219,1.806,0.843,1.778,0.562,0.978
3,0.120,1.270,0.936,1.248,0.802,0.989
4,0.076,1.087,0.813,1.746,0.573,0.977
5,0.060,0.943,0.848,1.598,0.626,0.988
6,0.186,1.743,0.770,1.854,0.539,0.941
7,0.207,1.745,0.854,1.329,0.753,0.957
8,0.139,1.441,0.843,1.488,0.672,0.942
9,0.210,1.755,0.857,1.641,0.609,0.975
