 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.118,1.320,0.855,1.379,0.725,0.954
2,0.085,1.051,0.962,1.139,0.878,0.996
3,0.097,1.133,0.952,1.132,0.884,0.994
4,0.097,1.160,0.908,1.342,0.745,0.981
5,0.105,1.230,0.874,1.428,0.700,0.974
6,0.080,1.059,0.902,1.520,0.658,0.981
7,0.087,1.073,0.953,1.303,0.767,0.992
8,0.066,0.936,0.947,1.176,0.850,0.993
9,0.087,1.072,0.955,1.020,0.980,0.986
