 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.307,2.149,0.836,1.134,0.882,0.949
2,0.390,2.374,0.869,1.183,0.845,0.960
3,0.268,2.030,0.817,1.037,0.964,0.933
4,0.216,1.785,0.851,1.155,0.865,0.953
5,0.244,1.928,0.824,1.238,0.807,0.934
6,0.259,1.963,0.846,1.100,0.909,0.950
7,0.353,2.267,0.862,1.144,0.874,0.960
8,0.375,2.333,0.866,1.142,0.876,0.957
9,0.317,2.194,0.828,1.069,0.935,0.939
