 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.210,1.715,0.898,1.212,0.825,0.981
2,0.239,1.812,0.916,1.103,0.906,0.972
3,0.243,1.814,0.929,1.234,0.810,0.987
4,0.143,1.533,0.765,2.075,0.482,0.936
5,0.158,1.574,0.803,1.759,0.569,0.964
6,0.110,1.263,0.870,1.471,0.680,0.973
7,0.208,1.699,0.905,1.347,0.743,0.973
8,0.168,1.517,0.919,1.344,0.744,0.992
9,0.232,1.771,0.930,1.189,0.841,0.991
