 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.131,1.357,0.893,1.382,0.724,0.990
2,0.159,1.489,0.902,1.398,0.716,0.985
3,0.157,1.442,0.950,1.149,0.870,0.985
4,0.136,1.383,0.896,1.393,0.718,0.985
5,0.232,1.781,0.917,1.378,0.725,0.995
6,0.192,1.647,0.887,1.532,0.653,0.990
7,0.074,1.010,0.908,1.235,0.810,0.987
8,0.098,1.198,0.858,1.420,0.704,0.982
9,0.122,1.270,0.949,1.078,0.927,0.995
