 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.109,1.208,0.941,1.176,0.850,0.989
2,0.116,1.248,0.937,1.272,0.786,0.989
3,0.108,1.207,0.934,1.302,0.768,0.991
4,0.130,1.357,0.889,1.409,0.710,0.971
5,0.107,1.190,0.947,1.256,0.796,0.992
6,0.107,1.184,0.959,1.106,0.904,0.996
7,0.110,1.203,0.959,1.213,0.824,0.996
8,0.126,1.300,0.933,1.275,0.784,0.989
9,0.140,1.361,0.948,1.277,0.783,0.987
