 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.141,1.358,0.958,1.024,0.977,0.988
2,0.150,1.428,0.925,1.194,0.837,0.985
3,0.137,1.386,0.896,1.103,0.906,0.993
4,0.112,1.295,0.838,1.273,0.786,0.929
5,0.106,1.200,0.925,1.103,0.906,0.994
6,0.107,1.226,0.899,1.479,0.676,0.993
7,0.128,1.338,0.899,1.169,0.856,0.974
8,0.122,1.274,0.946,1.168,0.856,0.992
9,0.116,1.270,0.908,1.284,0.779,0.957
