 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.792,3.393,0.865,1.251,0.800,0.960
2,0.879,3.585,0.860,1.035,0.966,0.944
3,0.789,3.344,0.886,1.127,0.887,0.979
4,0.555,2.916,0.820,1.215,0.823,0.951
5,0.639,3.120,0.826,1.645,0.608,0.957
6,0.524,2.794,0.843,1.387,0.721,0.971
7,0.959,3.664,0.898,1.107,0.903,0.964
8,0.942,3.774,0.831,1.205,0.830,0.938
9,0.801,3.359,0.892,1.110,0.901,0.969
