 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.093,1.129,0.914,1.312,0.762,0.990
2,0.085,1.109,0.872,1.178,0.849,0.954
3,0.095,1.147,0.905,1.369,0.731,0.970
4,0.073,0.997,0.918,1.433,0.698,0.995
5,0.095,1.187,0.850,1.249,0.801,0.948
6,0.051,0.868,0.859,1.286,0.777,0.948
7,0.086,1.132,0.845,1.772,0.564,0.993
8,0.089,1.115,0.899,1.160,0.862,0.965
9,0.081,1.077,0.876,1.364,0.733,0.964
