 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.127,1.315,0.921,1.170,0.855,0.987
2,0.092,1.165,0.856,1.712,0.584,0.987
3,0.133,1.318,0.960,1.141,0.876,0.998
4,0.140,1.388,0.913,1.083,0.923,0.968
5,0.110,1.243,0.893,1.370,0.730,0.991
6,0.144,1.394,0.930,1.238,0.807,0.984
7,0.099,1.165,0.917,1.209,0.827,0.987
8,0.136,1.356,0.933,1.086,0.921,0.996
9,0.135,1.338,0.945,1.273,0.786,0.992
