 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.369,2.396,0.809,1.293,0.774,0.950
2,0.369,2.341,0.845,1.062,0.942,0.946
3,0.584,3.014,0.808,1.224,0.817,0.939
4,0.541,2.807,0.863,1.174,0.852,0.970
5,0.420,2.507,0.840,1.127,0.887,0.953
6,0.452,2.539,0.882,1.174,0.852,0.968
7,0.617,3.167,0.773,1.094,0.914,0.922
8,0.631,3.064,0.845,1.210,0.826,0.948
9,0.310,2.188,0.813,1.138,0.878,0.929
