 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.042,0.793,0.840,1.891,0.529,0.991
2,0.047,0.802,0.927,1.336,0.749,0.996
3,0.028,0.678,0.776,2.289,0.437,0.987
4,0.162,1.475,0.936,1.213,0.824,0.991
5,0.125,1.344,0.869,1.539,0.650,0.993
6,0.119,1.323,0.853,1.679,0.596,0.991
7,0.138,1.349,0.953,1.252,0.798,0.994
8,0.055,0.852,0.947,1.205,0.830,0.991
9,0.042,0.779,0.870,1.739,0.575,0.985
