 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.070,0.947,0.976,1.145,0.873,0.993
2,0.068,0.958,0.935,1.278,0.783,0.985
3,0.084,1.066,0.932,1.139,0.878,0.994
4,0.073,1.007,0.907,1.470,0.680,0.994
5,0.088,1.101,0.907,1.382,0.724,0.984
6,0.069,0.957,0.942,1.217,0.822,0.988
7,0.080,1.050,0.915,1.370,0.730,0.985
8,0.064,0.920,0.956,1.263,0.792,0.990
9,0.088,1.070,0.967,1.076,0.929,0.997
