 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.019,0.531,0.836,1.874,0.534,0.989
2,0.022,0.581,0.825,1.812,0.552,0.972
3,0.025,0.623,0.802,1.984,0.504,0.979
4,0.055,0.875,0.902,1.267,0.790,0.976
5,0.052,0.849,0.912,1.265,0.791,0.974
6,0.050,0.829,0.908,1.141,0.877,0.968
7,0.041,0.754,0.912,1.150,0.870,0.963
8,0.044,0.777,0.911,1.082,0.924,0.987
9,0.047,0.797,0.921,1.268,0.788,0.999
