 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.121,1.280,0.924,1.292,0.774,0.985
2,0.087,1.076,0.940,1.222,0.818,0.995
3,0.106,1.187,0.949,1.114,0.898,0.992
4,0.073,0.989,0.935,1.197,0.835,0.995
5,0.115,1.253,0.921,1.209,0.827,0.990
6,0.103,1.198,0.905,1.281,0.781,0.973
7,0.129,1.311,0.941,1.193,0.838,0.993
8,0.139,1.361,0.939,1.090,0.917,1.002
9,0.146,1.406,0.927,1.341,0.746,1.001
