 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.031,0.636,0.973,1.027,0.974,0.991
2,0.035,0.678,0.947,1.140,0.877,0.994
3,0.032,0.643,0.965,1.185,0.844,0.994
4,0.026,0.583,0.954,1.155,0.866,0.980
5,0.049,0.807,0.937,1.089,0.918,0.993
6,0.048,0.797,0.945,1.150,0.870,0.997
7,0.032,0.651,0.948,1.219,0.820,0.983
8,0.026,0.577,0.964,1.049,0.954,0.993
9,0.032,0.654,0.945,1.254,0.797,0.990
