 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.050,0.805,0.962,1.105,0.905,0.989
2,0.044,0.776,0.925,1.140,0.877,0.980
3,0.034,0.686,0.919,1.343,0.745,0.984
4,0.085,1.072,0.928,1.111,0.900,0.980
5,0.050,0.815,0.943,1.123,0.890,0.992
6,0.052,0.835,0.942,1.186,0.844,0.990
7,0.037,0.705,0.945,1.382,0.724,0.998
8,0.045,0.764,0.973,1.143,0.875,0.994
9,0.047,0.788,0.961,1.088,0.919,0.997
