 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.021,0.529,0.933,1.305,0.766,0.995
2,0.013,0.440,0.815,1.941,0.515,1.002
3,0.024,0.560,0.967,1.200,0.834,1.009
4,0.065,0.956,0.891,1.342,0.745,0.965
5,0.058,0.879,0.939,1.110,0.901,0.978
6,0.043,0.751,0.964,1.077,0.928,0.993
7,0.016,0.447,0.977,1.165,0.858,0.993
8,0.015,0.459,0.910,1.416,0.706,0.993
9,0.010,0.372,0.951,1.346,0.743,1.008
