 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.089,1.069,0.976,1.041,0.960,1.001
2,0.088,1.061,0.983,1.193,0.838,0.999
3,0.118,1.229,0.978,1.115,0.897,0.993
4,0.149,1.449,0.894,1.493,0.670,0.977
5,0.124,1.336,0.875,1.316,0.760,0.957
6,0.115,1.288,0.873,1.519,0.658,0.978
7,0.043,0.757,0.944,1.332,0.751,1.010
8,0.071,0.952,0.980,1.032,0.969,0.999
9,0.078,1.007,0.969,1.180,0.847,0.999
