 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.195,1.616,0.939,1.292,0.774,0.992
2,0.245,1.779,0.974,1.048,0.955,0.994
3,0.185,1.551,0.968,1.170,0.854,0.991
4,0.295,2.008,0.921,1.302,0.768,0.986
5,0.187,1.602,0.918,1.232,0.812,0.990
6,0.240,1.811,0.921,1.373,0.729,0.994
7,0.169,1.503,0.938,1.114,0.898,0.989
8,0.186,1.565,0.952,1.096,0.913,0.988
9,0.202,1.637,0.947,1.181,0.847,0.991
