 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.080,1.043,0.927,1.026,0.975,0.994
2,0.095,1.135,0.928,1.152,0.868,0.976
3,0.071,0.952,0.982,1.031,0.970,0.999
4,0.111,1.245,0.899,1.172,0.853,0.956
5,0.064,0.912,0.965,1.060,0.944,0.984
6,0.101,1.153,0.953,1.085,0.922,0.983
7,0.068,0.933,0.977,1.165,0.859,0.994
8,0.098,1.135,0.957,1.078,0.928,0.999
9,0.071,0.961,0.967,1.115,0.897,0.991
