 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.083,1.041,0.959,1.226,0.815,0.988
2,0.058,0.894,0.906,1.217,0.822,0.989
3,0.107,1.209,0.920,1.379,0.725,0.995
4,0.132,1.323,0.946,1.292,0.774,1.001
5,0.123,1.273,0.950,1.206,0.829,0.990
6,0.125,1.296,0.935,1.259,0.794,0.992
7,0.103,1.166,0.956,1.138,0.879,0.990
8,0.117,1.251,0.941,1.113,0.898,0.987
9,0.079,1.037,0.920,1.294,0.773,0.987
