 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.071,0.955,0.982,1.167,0.857,1.000
2,0.049,0.801,0.963,1.288,0.777,0.997
3,0.058,0.869,0.969,1.180,0.848,0.993
4,0.082,1.042,0.951,1.292,0.774,0.995
5,0.061,0.894,0.965,1.229,0.814,0.997
6,0.083,1.034,0.975,1.095,0.913,0.997
7,0.050,0.796,0.988,1.190,0.840,1.002
8,0.059,0.888,0.947,1.438,0.695,1.004
9,0.054,0.840,0.961,1.368,0.731,0.998
