 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.018,0.489,0.955,1.263,0.792,1.004
2,0.012,0.384,0.989,1.121,0.892,0.991
3,0.015,0.452,0.938,1.390,0.719,0.986
4,0.030,0.622,0.979,1.186,0.843,0.996
5,0.027,0.605,0.933,1.336,0.749,0.984
6,0.032,0.645,0.979,1.166,0.858,0.999
7,0.016,0.466,0.935,1.325,0.755,1.008
8,0.019,0.501,0.960,1.234,0.810,1.001
9,0.017,0.467,0.988,1.103,0.907,1.013
