 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.250,1.839,0.930,1.210,0.826,0.981
2,0.274,1.896,0.957,1.143,0.875,0.999
3,0.368,2.210,0.947,1.072,0.933,0.994
4,0.105,1.209,0.899,1.174,0.852,0.976
5,0.199,1.684,0.882,1.176,0.851,0.980
6,0.269,1.988,0.855,1.240,0.806,0.947
7,0.250,1.836,0.931,1.025,0.976,0.992
8,0.265,1.911,0.912,1.125,0.889,0.974
9,0.202,1.646,0.935,1.150,0.870,0.989
