 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.020,0.534,0.897,1.570,0.637,0.986
2,0.027,0.596,0.945,1.406,0.711,0.991
3,0.028,0.607,0.960,1.324,0.756,0.998
4,0.016,0.464,0.959,1.183,0.845,1.000
5,0.012,0.385,0.988,1.199,0.834,1.005
6,0.029,0.631,0.902,1.545,0.647,0.998
7,0.021,0.536,0.938,1.408,0.710,0.990
8,0.030,0.619,0.975,1.193,0.838,0.997
9,0.021,0.525,0.959,1.169,0.855,0.999
