 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.035,0.687,0.940,1.276,0.784,0.995
2,0.040,0.731,0.950,1.141,0.876,0.981
3,0.049,0.810,0.934,1.306,0.766,0.987
4,0.087,1.089,0.921,1.166,0.857,0.984
5,0.056,0.884,0.895,1.527,0.655,0.996
6,0.087,1.064,0.962,1.070,0.934,0.994
7,0.056,0.868,0.931,1.025,0.975,0.992
8,0.070,0.966,0.942,1.266,0.790,0.992
9,0.075,0.985,0.967,1.125,0.889,0.991
