 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.560,2.946,0.810,1.088,0.920,0.945
2,0.442,2.645,0.794,1.132,0.884,0.940
3,0.552,2.911,0.819,1.098,0.911,0.948
4,0.446,2.639,0.805,1.291,0.775,0.928
5,0.468,2.705,0.804,1.195,0.836,0.941
6,0.474,2.774,0.774,1.136,0.880,0.936
7,0.532,2.904,0.793,1.222,0.819,0.919
8,0.621,3.175,0.774,1.382,0.724,0.904
9,0.577,3.129,0.741,1.293,0.773,0.897
