 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.083,1.089,0.879,1.203,0.831,0.969
2,0.057,0.908,0.866,1.123,0.890,0.966
3,0.066,0.975,0.872,1.160,0.862,0.974
4,0.062,0.952,0.860,1.074,0.931,0.975
5,0.065,0.997,0.826,1.122,0.891,0.954
6,0.060,0.948,0.834,1.304,0.767,0.959
7,0.077,1.047,0.879,1.146,0.873,0.970
8,0.068,0.996,0.865,1.010,0.990,0.964
9,0.066,0.969,0.883,1.166,0.858,0.976
