 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.534,2.897,0.800,1.216,0.822,0.953
2,0.497,2.721,0.843,1.191,0.839,0.970
3,0.330,2.275,0.801,1.311,0.763,0.942
4,0.420,2.484,0.856,1.264,0.791,0.951
5,0.538,2.746,0.897,1.086,0.921,0.980
6,0.397,2.450,0.832,1.375,0.727,0.949
7,0.567,2.857,0.873,1.244,0.804,0.965
8,0.689,3.363,0.766,1.445,0.692,0.904
9,0.466,2.672,0.819,1.243,0.805,0.958
