 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.273,1.895,0.955,1.025,0.976,0.995
2,0.235,1.769,0.943,1.120,0.893,0.990
3,0.147,1.397,0.946,1.209,0.827,0.996
4,0.203,1.656,0.930,1.241,0.806,0.996
5,0.186,1.613,0.900,1.143,0.875,0.981
6,0.218,1.744,0.901,1.398,0.715,0.986
7,0.219,1.714,0.937,1.163,0.860,0.987
8,0.264,1.887,0.932,1.138,0.879,0.978
9,0.267,1.902,0.927,1.077,0.928,0.977
