 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.131,1.291,0.987,1.094,0.914,0.994
2,0.152,1.409,0.959,1.157,0.864,0.990
3,0.135,1.338,0.948,1.238,0.808,0.987
4,0.154,1.409,0.976,1.159,0.863,1.003
5,0.131,1.315,0.950,1.203,0.832,0.994
6,0.138,1.362,0.936,1.291,0.775,0.992
7,0.140,1.364,0.943,1.307,0.765,0.988
8,0.062,0.948,0.861,1.849,0.541,0.984
9,0.079,1.016,0.958,1.268,0.789,0.997
