 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.044,0.757,0.961,1.300,0.769,0.994
2,0.055,0.849,0.965,1.207,0.828,0.994
3,0.056,0.855,0.964,1.178,0.849,0.999
4,0.067,0.956,0.927,1.298,0.770,0.998
5,0.056,0.909,0.852,1.633,0.612,0.960
6,0.107,1.179,0.969,1.199,0.834,0.998
7,0.042,0.761,0.923,1.466,0.682,0.988
8,0.034,0.681,0.925,1.392,0.718,0.985
9,0.041,0.757,0.902,1.603,0.624,0.999
