 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.014,0.432,0.954,1.131,0.884,1.004
2,0.013,0.424,0.898,1.429,0.700,0.990
3,0.009,0.354,0.931,1.420,0.704,0.989
4,0.033,0.674,0.923,1.327,0.754,0.988
5,0.060,0.920,0.892,1.350,0.741,0.974
6,0.048,0.793,0.951,1.176,0.850,0.989
7,0.026,0.584,0.957,1.227,0.815,0.996
8,0.021,0.543,0.875,1.548,0.646,0.991
9,0.020,0.507,0.977,1.043,0.959,1.001
