 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.108,1.177,0.980,1.143,0.875,1.002
2,0.141,1.361,0.955,1.250,0.800,1.000
3,0.091,1.097,0.948,1.290,0.775,1.003
4,0.084,1.120,0.839,1.733,0.577,0.987
5,0.092,1.213,0.782,1.987,0.503,0.942
6,0.112,1.296,0.838,1.715,0.583,0.975
7,0.132,1.316,0.955,1.203,0.831,0.995
8,0.107,1.204,0.927,1.259,0.794,0.994
9,0.113,1.283,0.866,1.484,0.674,0.987
