 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.021,0.525,0.956,1.329,0.752,0.983
2,0.018,0.486,0.959,1.268,0.789,1.001
3,0.014,0.448,0.881,1.682,0.594,0.996
4,0.079,1.031,0.930,1.127,0.887,0.985
5,0.071,0.964,0.959,1.258,0.795,0.996
6,0.088,1.077,0.951,1.043,0.959,0.984
7,0.013,0.420,0.955,1.353,0.739,0.991
8,0.019,0.503,0.964,1.217,0.821,1.003
9,0.013,0.429,0.913,1.420,0.704,0.976
