 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.045,0.798,0.890,1.188,0.842,0.968
2,0.036,0.702,0.919,1.171,0.854,0.968
3,0.044,0.761,0.948,1.073,0.932,0.986
4,0.048,0.823,0.881,1.400,0.714,0.986
5,0.059,0.887,0.944,1.111,0.900,0.984
6,0.043,0.788,0.877,1.359,0.736,0.979
7,0.041,0.757,0.893,1.124,0.890,0.954
8,0.035,0.693,0.920,1.121,0.892,0.986
9,0.019,0.517,0.904,1.351,0.740,0.990
