 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.134,1.337,0.942,1.202,0.832,0.988
2,0.153,1.444,0.923,1.156,0.865,0.990
3,0.115,1.230,0.952,1.074,0.931,0.999
4,0.132,1.342,0.925,1.051,0.952,0.985
5,0.114,1.265,0.894,1.306,0.766,0.990
6,0.174,1.544,0.916,1.072,0.933,0.978
7,0.126,1.322,0.906,1.179,0.848,0.984
8,0.145,1.400,0.931,1.183,0.846,0.981
9,0.126,1.292,0.952,1.073,0.932,0.995
