 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.071,0.981,0.922,1.052,0.951,0.989
2,0.039,0.717,0.947,1.014,0.986,0.993
3,0.062,0.930,0.905,1.098,0.911,0.972
4,0.033,0.673,0.921,1.238,0.808,0.980
5,0.052,0.843,0.919,1.377,0.726,0.994
6,0.039,0.730,0.923,1.251,0.800,0.990
7,0.048,0.823,0.887,1.429,0.700,0.995
8,0.059,0.914,0.883,1.085,0.922,0.982
9,0.064,1.005,0.796,1.379,0.725,0.928
