 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.716,3.336,0.808,1.089,0.918,0.946
2,0.747,3.407,0.809,1.057,0.946,0.936
3,0.733,3.439,0.779,1.058,0.945,0.928
4,0.665,3.146,0.845,1.117,0.895,0.950
5,0.723,3.266,0.852,1.175,0.851,0.954
6,0.758,3.446,0.802,1.085,0.922,0.940
7,0.530,2.849,0.821,1.096,0.912,0.947
8,0.573,2.805,0.915,1.093,0.915,0.977
9,0.593,2.964,0.848,1.327,0.754,0.955
