 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.343,2.144,0.939,1.066,0.938,0.985
2,0.468,2.610,0.862,1.434,0.697,0.958
3,0.383,2.327,0.889,1.115,0.897,0.962
4,0.480,2.685,0.836,1.441,0.694,0.954
5,0.378,2.437,0.799,1.592,0.628,0.952
6,0.394,2.387,0.869,1.184,0.845,0.963
7,0.257,1.943,0.856,1.698,0.589,0.980
8,0.308,2.066,0.906,1.247,0.802,0.980
9,0.461,2.583,0.868,1.252,0.799,0.967
