 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.176,1.740,0.731,1.367,0.731,0.946
2,0.175,1.719,0.744,1.541,0.649,0.961
3,0.172,1.720,0.728,1.509,0.663,0.955
4,0.164,1.611,0.792,1.325,0.754,0.973
5,0.149,1.625,0.708,1.640,0.610,0.931
6,0.186,1.756,0.758,1.362,0.734,0.928
7,0.175,1.803,0.677,1.296,0.772,0.893
8,0.153,1.552,0.800,1.645,0.608,0.975
9,0.142,1.482,0.815,1.422,0.703,0.961
