 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.147,1.381,0.969,1.044,0.958,0.998
2,0.122,1.263,0.960,1.121,0.892,1.001
3,0.151,1.394,0.974,1.038,0.963,0.995
4,0.093,1.130,0.920,1.220,0.819,0.979
5,0.116,1.234,0.956,1.104,0.906,0.996
6,0.126,1.289,0.950,1.296,0.771,0.989
7,0.125,1.284,0.957,1.156,0.865,0.994
8,0.157,1.437,0.954,1.210,0.827,1.000
9,0.138,1.339,0.966,1.231,0.812,0.993
