 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.078,1.006,0.972,1.123,0.891,0.998
2,0.065,0.920,0.968,1.140,0.877,0.990
3,0.070,0.959,0.951,1.274,0.785,1.003
4,0.092,1.084,0.985,1.081,0.925,0.996
5,0.069,0.955,0.955,1.098,0.911,0.992
6,0.100,1.134,0.973,1.208,0.828,1.003
7,0.083,1.028,0.985,1.080,0.926,0.997
8,0.051,0.830,0.922,1.484,0.674,0.982
9,0.051,0.815,0.960,1.224,0.817,1.003
