 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.511,2.839,0.796,1.160,0.862,0.937
2,0.531,2.971,0.756,1.213,0.825,0.914
3,0.379,2.540,0.739,1.422,0.703,0.912
4,0.332,2.289,0.796,1.270,0.788,0.935
5,0.206,1.833,0.769,1.366,0.732,0.908
6,0.546,3.027,0.749,1.189,0.841,0.918
7,0.456,2.740,0.763,1.036,0.965,0.920
8,0.364,2.406,0.789,1.165,0.859,0.931
9,0.477,2.713,0.814,1.231,0.813,0.928
