 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.076,1.012,0.931,1.091,0.917,0.978
2,0.086,1.067,0.952,1.093,0.915,0.990
3,0.084,1.058,0.942,1.098,0.911,0.987
4,0.092,1.125,0.911,1.140,0.877,0.976
5,0.107,1.224,0.896,1.458,0.686,0.983
6,0.068,0.951,0.944,1.133,0.882,0.989
7,0.097,1.147,0.925,1.261,0.793,0.989
8,0.079,1.038,0.919,1.377,0.726,0.984
9,0.085,1.059,0.953,1.300,0.769,0.993
