 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.037,0.698,0.942,1.338,0.747,0.983
2,0.042,0.739,0.968,1.243,0.805,0.998
3,0.041,0.731,0.963,1.294,0.773,0.999
4,0.050,0.814,0.941,1.249,0.801,0.982
5,0.052,0.836,0.929,1.381,0.724,0.994
6,0.040,0.732,0.933,1.251,0.799,0.972
7,0.021,0.529,0.929,1.120,0.893,0.998
8,0.049,0.809,0.938,1.270,0.787,0.999
9,0.040,0.737,0.931,1.227,0.815,0.986
