 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.946,3.635,0.900,1.212,0.825,0.979
2,0.813,3.512,0.829,1.380,0.725,0.960
3,0.781,3.348,0.876,1.190,0.840,0.961
4,0.512,2.856,0.789,1.648,0.607,0.958
5,0.155,1.560,0.802,1.246,0.802,0.973
6,0.247,1.967,0.803,1.511,0.662,0.956
7,1.136,4.134,0.835,1.384,0.723,0.940
8,0.808,3.440,0.858,1.346,0.743,0.968
9,0.521,2.844,0.810,1.477,0.677,0.923
