 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.013,0.421,0.934,1.451,0.689,0.985
2,0.010,0.354,1.000,1.178,0.849,1.000
3,0.011,0.385,0.944,1.445,0.692,1.031
4,0.053,0.831,0.956,1.199,0.834,1.002
5,0.065,0.930,0.946,1.158,0.864,0.988
6,0.043,0.747,0.970,1.194,0.838,0.993
7,0.015,0.438,0.959,1.316,0.760,0.996
8,0.012,0.390,0.955,1.470,0.680,0.996
9,0.009,0.344,0.975,1.349,0.742,1.006
