 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.207,1.707,0.893,1.233,0.811,0.976
2,0.159,1.467,0.929,1.161,0.862,0.989
3,0.182,1.583,0.915,1.377,0.726,0.979
4,0.203,1.673,0.913,1.185,0.844,0.988
5,0.210,1.715,0.899,1.259,0.794,0.977
6,0.210,1.700,0.914,1.191,0.839,0.988
7,0.260,1.899,0.906,1.266,0.790,0.982
8,0.193,1.655,0.888,1.262,0.792,0.976
9,0.273,1.936,0.915,1.034,0.967,0.976
