 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.013,0.410,0.936,1.245,0.803,0.984
2,0.034,0.700,0.881,1.681,0.595,0.987
3,0.028,0.617,0.938,1.444,0.693,0.997
4,0.050,0.811,0.958,1.108,0.903,0.993
5,0.046,0.770,0.967,1.005,0.995,0.998
6,0.058,0.880,0.943,1.274,0.785,1.002
7,0.032,0.651,0.953,1.274,0.785,0.997
8,0.036,0.685,0.957,1.290,0.775,0.989
9,0.031,0.640,0.942,1.311,0.763,0.992
