 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.142,1.396,0.913,1.143,0.875,0.971
2,0.119,1.304,0.876,1.291,0.774,0.947
3,0.141,1.384,0.924,1.112,0.899,0.971
4,0.107,1.214,0.916,1.175,0.851,0.993
5,0.196,1.734,0.819,1.631,0.613,0.940
6,0.220,1.772,0.881,1.312,0.762,0.962
7,0.136,1.386,0.887,1.122,0.891,0.950
8,0.140,1.412,0.885,1.140,0.878,0.943
9,0.185,1.591,0.920,1.066,0.938,0.971
