 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.010,0.365,0.914,1.365,0.732,0.976
2,0.014,0.425,0.950,1.241,0.806,1.014
3,0.015,0.449,0.965,1.332,0.751,0.985
4,0.022,0.545,0.950,1.049,0.953,0.995
5,0.032,0.638,0.976,1.072,0.933,0.997
6,0.017,0.479,0.925,1.382,0.724,0.994
7,0.009,0.341,0.973,1.348,0.742,0.997
8,0.019,0.497,0.975,1.227,0.815,0.992
9,0.009,0.339,0.963,1.374,0.728,1.006
