 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.731,3.406,0.792,1.324,0.755,0.948
2,1.189,4.102,0.888,1.063,0.941,0.969
3,0.867,3.534,0.873,1.055,0.948,0.972
4,0.799,3.355,0.892,1.079,0.926,0.987
5,0.883,3.678,0.820,1.299,0.770,0.952
6,0.883,3.570,0.871,1.223,0.818,0.967
7,0.566,2.819,0.895,1.130,0.885,0.977
8,0.386,2.441,0.815,1.389,0.720,0.965
9,0.791,3.432,0.844,1.134,0.882,0.945
